Text,Star
 本人先受其低劣客服品質 繼受其主管欺騙,0
 作為台灣最高水準購物中心 有這樣低劣客服品質對待本人 本人對101深感失望 並對101表達最大程度的抗議,0
雖說是個世界級的地標,0
服務人員態度及友善度都很差,0
沒有親切感，工作人員更是沒有溫度……可惜了,0
空有其表,0
好糟糕，美食街怎麼可以那麼熱可以改善一下嗎讓我不想再去那裡消費,0
101一樓的櫃台小姐服務不積極不專業，詢問餐廳在怎麼去只說上去86樓就知道了,0
這次的佈置好醜，上面的花看起來很沒生氣 ，Lan Lan（台語） 101是台北的代表，可以加油嗎,0
今日初一和家人去美食街有賣蚵仔煎的店用餐，多要份湯匙店家居然用丟的 丟進餐盤，一臉不悦，國際形象的百貨居然這种服務真傻眼~ …,0
"有大涼亭可以跳舞
運動器材卻掉漆生鏽嚴重",0
在台中南區的喧囂與靜謐之間，半平厝公園以其獨特的步調呼吸著,1
我站在這片綠意環抱的空間，任由陽光透過榕樹與羊蹄甲的枝椏投下光影，像極了日子在時間的縫隙中遊走,1
這裡沒有過度的雕琢，只有純粹的自然流動，如同《喃嘸師感官漫遊》所唱：「現時就 於熾熱時 於冷冽時，沾些詩意，寫好故事,1
"」

如回到兒時，五官感受全開，風的溫度、草地的氣息、陽光灑落肌膚的溫柔，一切都變得鮮活",1
耳朵接收松鼠竊竊私語，眼目與耳朵悠然卸下，過濾成優雅,1
步道上的紅磚帶著微微的粗糙，鞋底與大地的親吻，傳來一種樸實的踏實感,1
"

公園的步道鋪上紅磚，踏上去是紮實的回饋，每一步都像是在丈量自己的步伐——見步行步，感覺著當下宇宙的綻放",1
草坪之上，大榕樹靜靜矗立，如同沉默的旁觀者，見證著孩子們的嬉戲、晨跑者的呼吸、騎單車的人穿越過時間縫隙的風,1
"

這裡不需要刻意尋找意義，一場春天的洋紫荊綻放，一簾夏日阿勃勒的黃金雨，足以讓人沉浸其中，忘卻日常的瑣碎",1
「活著是想享受過程應好好揮霍，為著盡情地痛苦與快樂,1
」來這裡，你不必擔憂未來，也無須悔懼過去，所有情緒都能隨著微風流轉，所有思緒都能在綠蔭下釋放,1
"

公園的一隅，老人在涼亭中緩緩搖動蒲扇，像在為歲月降溫；年輕人靜坐樹下，耳機中播放著未知的旋律，與此刻交織成一場私人的劇場",1
這裡的自由，不是任意，而是一種漫遊，一種讓感官舒展、讓心靈鬆開的流動,1
「現時亦 只有現時，不說大志，不想反思哲學文字,1
"」

夜幕降臨時，公園仍不眠",1
昏黃的燈光為步道染上一抹靜謐，狗主人牽著愛犬走過，YouBike的騎士在微風中緩緩前行,1
這座公園並非一處標誌性的景點，卻是一方能讓人無拘探索的天地,1
若你願意，便能在此找到屬於自己的感官漫遊，感受片刻純粹的存在,1
"

這裡不問未來，只願你在這一刻，真正感受身體五內、口眼鼻耳，讓心緒隨著半平厝的風，悠然沉澱",1
植物很美，蟲鳴鳥叫，聽到國樂團在團練，草地瑜珈，對面還有蘿莎咖啡早午餐下午茶，非常愜意,1
"
洗手間
乾淨",1
"綠意盎然的公園 有很多漂亮的植物
目前阿勃勒花盛開 黃澄澄的～
公園蠻大的 適合散步 也有民眾溜毛孩
有提供狗便袋 寵物友善
另有運動設施區跟涼亭 椅子算蠻多的
走累了可以隨時停下來休息
廁所比較少
似乎只有靠近忠明南路那側才有",1
兩狗最愛散步玩耍的地方,1
"
雖然夏天有不少蚊蟲，但草地有在整理，很棒的寵物放電公園

大家都有一起維護環境整潔，狗便都有撿起",1
原來是台中市南區崇倫公園，已經更名為「半平厝公園」，原來是該公園土地全數在西川里，過去因為名稱關係，常讓人誤以為公園位在崇倫里,1
「半平厝」是當地古地名，地方也建議在公園增加半平厝文史告示牌，讓更名更具意義,1
"

原崇倫公園佔地約6000坪，已有28年歷史，園內樹木高聳，還有大片綠地，是當地民眾休憩的重要場所，半平厝是清朝時期南區崇倫里的古地名，根據耆老口述，清朝末年霧峰林家的後代林朝棟在此開設租館，建築物後來倒了一半，因而得名半平厝，而日本殖民後也沿用這個稱呼",1
1942年該區域劃定為西川里，人口增加後，又在2002年重新劃定為崇倫里、西川里,1
"
半平厝公園綠意盎然，是居民休憩的好去處",1
"
■ 景點地址：台中市南區忠明南路（崇倫國中旁）
■ 聯絡電話：無
■ 營業時間：24小時
■ 門票費用：無
■ 停車資訊：有收費停車場
其中公園有立陳俊宏銅像紀念",1
"
陳俊宏（1971年2月20日—1995年3月15日），臺灣雲林縣北港鎮人，消防人員，1995年在臺中市南區救火時殉身，於事發地不遠處的半平厝.
公園很大,有多套遊樂設施,  樹木也很大,環境固定有專人清掃頗乾淨.",1
公園設計很簡單，但是老樹很多，公園面積中等，很寧靜，適合健走運動或是親子活動，景色宜人,0
一個熱鬧的公園，假日有許多親子活動可以餐與、當然也許多人在此慢跑~園內相當多樹陰可乘涼、停車方便度也還算不賴,1
更不賴的是，有洗手間且非常乾淨,1
夾在靜和醫院和崇倫國中之間，由草坪、老樹、簡易溜滑梯和健身設施組合而成的中型公園,1
平假日人潮不多，經常是鄰近學校社團、附近居民或家有毛小孩散策、活動的空間,1
路過，發現公園內有幾顆樹齡幾百年的大樹及完備的運動設備，適合泡茶聊天或獨自放空，溜運動,1
 …,1
"休閒放鬆的好去處

 …",1
"舒服放鬆的公園
早上有很多運動的居民朋友也都很熱情
台灣最美麗的風景就是人",1
都會有人等你要去尿尿的時候假裝時間點一樣跟你一起進男廁尿尿，故意把時間錯開再進去還會很哀怨的望著你,0
這兒在母校崇倫國中旁邊，以前上課的教室大樓圍牆外的地方，曾經是駕訓場，我就在這兒學駕駛考駕照的呢⋯⋯整理過的公園有一區可停車，還蠻方便,1
"
老樹不少，有涼亭、路燈、步道等等",1
"台中市南區_半平厝公園(原崇倫公園)

1.挺大的公園，公園內有涼亭、洗手間、滑梯、健身設施(單槓、搖搖馬等等)

2.園內不少大樹，養護得不錯
2.1大片的草皮也挺適合玩玩飛盤、丟丟球

3.有專用付費停車場，10元/半小時",1
綠意盎然 ，草皮修剪的很漂亮很乾凈,1
是一處有在管理的公園,1
公園超級大，綠樹也很多，適合傍晚來這裡運動、野餐,1
這邊禮拜六日4:00-6:00有兒童足球，歡迎大家來玩～,1
蠻悠閒的綠地公園只不過男廁小便斗全停用廁所也不夠乾淨,1
適合運動散步的好地方，缺點是蚊子太多....,1
"民國79年開闢的崇倫公園，總佔地約19,360平方公尺，公園內植物生態豐富，還有許多珍奇的大樹，民國八十三年遷入苗圃1.2公頃，以培育四季草，苗圃一年培育花草數量約為三十萬株，除了提供本市各綠地、盆栽種植之外，也開放各個機關、學校、社區及市民申請，以美化本市市容環境",1
公園的圍牆是由Ｈ型鋼排列而成，傾斜角度看則會誤以為是實牆，實際則是鏤空設計，使公園裡和外界隔起若有似無的視覺界線，卻又不妨礙公園與外界生態的溝通，著實成為一個別出心裁的公園設計,1
散步的好地方-,1
廁所乾淨，很舒服的公園，溜狗狗的人很多，草地不是很建議席地野餐,1
"很棒的公園
很多漂亮的榕樹
草皮也保養得非常好
值得在此停留一下
慢慢散步 感覺非常好",1
榕樹下有小黑蚊 但綠樹搭上藍天,1
心情很放鬆  停車場附近落葉量頗多,1
公園旁有youbike 2.0  和公車站牌,1
適合散步走走的好地方，樹蔭夠草皮夠，也很適合帶小孩來放風,1
有很多樹蔭草地可以坐著野餐，很舒服，有時候還有舉辦活動，還是要注意防蚊,1
"很放鬆的地方 大樹種植的很好
廁所很大很乾淨 管理的很好
兒童設施 和成人運動設施都很讚
帶小朋友來很推",1
景觀優美，氣氛悠閒,1
四季皆有不同植物：春天木棉，夏季鳳凰阿勃勒，秋季美人樹，冬天落羽松,1
"有松鼠的小公園［請勿打擾小動物］
有很多可愛的狗狗來跑跑［觸摸與接近時請禮貌先問過主人］",1
讓小孩放電的好去處，記得防小蚊,1
"台中樹木最美的公園
還有健康的草皮
完善的器材和設施
傍晚夕陽時分最適合造訪",1
乾淨、舒服，很適合運動或帶小孩去跑跑放電,1
"公園旁邊有公車站牌
也有UBike車站
往東南西北都方便
緊臨忠明南路、南屯路車流量大的路口有人行陸橋
公園佔地廣闊，植栽不會密集到壓迫，春天逛逛，很舒服",1
"載我媽去抓寶可夢
（但我還是覺得應該要叫神奇寶貝）",1
"這裡好像平日都會有空位, 很好停, 只是除了現金之外, 就要使用UTagGo上網繳費, 對沒用過的人來說, 可能有些小困擾.",1
環境極佳.希望能增設無障礙廁所.方便老年人,1
"半平厝公園 (原 崇倫公園)

改為半平厝公園,可恢復原有的歷史、人文、和自然---等的沉澱,喚回地方將遺忘的記事,是一件應該的事!",1
"公園打掃的很乾淨
但今日隔壁（崇倫國中）辦活動
一些沒公德心的人
竟然把車都停進公園裡
真的有夠誇張
看來廢除公民與道德課之後
人民的素質只有越來越低",1
樹很多也很涼爽，很適合行走運動,1
風景優美，樹的品種很多，適合休閒遊～,1
很棒棒的公園，停車方便、有公廁、樹木美美的,1
非常適合晨跑或夜跑的大面積公園,1
這幾年來，我認為是所有公園最棒的，早上附近的居民會來散步運動，有時會停下腳步欣賞一群毛孩奔跑玩耍，一起閒聊，這是寵物與居民最貼近的公園了,1
綠地草坪，感覺有靈氣的公園,1
很漂亮的綠地，樹蔭剛好遮蔽遊樂器材，讓孩子可以盡情的玩，要是草皮能再維持短一些會更好,1
區域公園地很乾淨明亮寬敞，但是有小黑蚊咬,0
"非常喜歡這裡
每天17:00-18:00都會有狗狗聚會
不是隨來隨走，而是大家會互相認識、長期相處的那種
每位狗主人都非常善良，對狗狗很好
還會帶狗零食來互相投餵
也會把自己的毛孩子顧好，不嚇到其他小狗狗或新來的夥伴
我家的小狗就是在這裡敞開心扉、交到狗朋友的
每天都很喜歡帶他來這裡",1
這麼大的公園 草皮很好讓狗狗跑 但對於旁邊是走到 讓人散步的地方 因狗狗玩耍時 並不會控制力道 （狗狗社交就是這樣）尤其是玩上頭的時候 我們都知道需要避開 但對於在旁行走散步的老人之類的 多少會有不小心撞到的時候 如果可以真的建議這邊多一些圍欄可以設置狗狗奔跑的地方 安全且不危險 公園是公家的 所以每個人都有權利使用這個公園的權利 養了狗帶毛孩來 就沒有人權使用了,0
帶小孩跟毛小孩來這邊散步，廣大的草皮非常適合來跑跑,1
公園很舒服 但是溜滑梯那邊蚊子太多了 好可怕,1
